transaction_id,customer_age,transaction_amount,transaction_hour,payment_method,device_type,customer_location,account_age_days,previous_transactions,failed_transactions_last_24h,is_international,is_fraud
10371,32,5918.55,18,Net Banking,Mobile,Ahmedabad,92,23,2,0,0
10372,47,991.9,7,UPI,Mobile,Pune,295,19,2,0,0
10373,22,261.63,18,UPI,Mobile,Pune,77,18,1,0,0
10374,33,2466.25,11,UPI,Mobile,Mumbai,358,15,1,0,0
10375,31,989.74,11,UPI,Mobile,Delhi,250,22,0,0,0
10376,40,2177.49,12,UPI,Desktop,Jaipur,84,9,0,1,0
10377,49,2274.27,10,Credit Card,Mobile,Mumbai,53,20,0,0,0
10378,29,913.07,14,UPI,Desktop,Delhi,352,19,0,0,0
10379,22,1920.55,18,UPI,Mobile,Pune,1069,24,2,1,0
10380,26,337.2,18,Credit Card,Mobile,Mumbai,161,24,1,0,0
10381,55,6146.19,1,UPI,Mobile,Ahmedabad,25,18,1,0,0
10382,55,26101.28,11,UPI,Desktop,Bengaluru,299,25,1,0,0
10383,38,1098.35,18,UPI,Mobile,Pune,182,20,0,0,0
10384,40,2834.9,16,UPI,Desktop,Delhi,464,17,0,1,0
10385,27,874.82,4,UPI,Mobile,Bengaluru,24,26,1,0,0
10386,45,8600.16,6,UPI,Mobile,Mumbai,64,17,1,0,0
10387,31,515.8,0,Net Banking,Mobile,Bengaluru,241,23,1,0,0
10388,24,6314.56,7,UPI,Mobile,Mumbai,92,9,1,0,0
10389,36,2699.92,20,UPI,Mobile,Mumbai,261,20,0,1,0
10390,30,50968.94,22,Debit Card,Desktop,Bengaluru,106,25,0,0,0
10391,36,1045.93,19,UPI,Mobile,Delhi,7,15,2,0,1
10392,33,2510.16,8,UPI,Mobile,Bengaluru,172,26,3,0,0
10393,37,3396.56,0,UPI,Desktop,Ahmedabad,69,26,0,0,0
10394,35,1340.83,7,UPI,Mobile,Pune,31,25,0,0,0
10395,54,6739.23,19,UPI,Desktop,Jaipur,99,17,1,0,0
10396,42,12959.7,6,UPI,Mobile,Delhi,598,18,2,0,0
10397,30,16490.66,17,UPI,Mobile,Delhi,361,23,1,0,0
10398,39,1111.66,13,UPI,Mobile,Mumbai,270,27,1,0,0
10399,27,2844.95,12,UPI,Mobile,Bengaluru,127,17,1,0,0
10400,33,3631.36,19,UPI,Mobile,Ahmedabad,215,11,1,0,0
10401,22,1473.07,2,UPI,Mobile,Mumbai,82,19,0,1,0
10402,22,3529.82,10,UPI,Mobile,Ahmedabad,1043,21,0,0,0
10403,35,5742.48,1,UPI,Mobile,Pune,182,26,1,0,0
10404,18,142.56,8,UPI,Mobile,Ahmedabad,74,17,0,0,0
10405,35,3332.38,12,Credit Card,Mobile,Mumbai,67,17,0,0,0
10406,29,3128.93,20,UPI,Mobile,Pune,1192,18,0,0,0
10407,34,2389.31,20,UPI,Mobile,Ahmedabad,4,31,0,0,0
10408,41,2661.89,7,UPI,Mobile,Delhi,332,18,2,0,0
10409,45,3510.87,7,Debit Card,Desktop,Bengaluru,848,19,1,0,0
10410,38,1455.67,15,UPI,Mobile,Mumbai,71,18,0,0,0
10411,24,985.15,7,UPI,Mobile,Bengaluru,80,17,1,0,0
10412,41,7183.58,18,UPI,Mobile,Ahmedabad,52,18,0,0,0
10413,50,2470.02,7,UPI,Mobile,Delhi,9,29,1,0,0
10414,37,1017.85,23,Debit Card,Mobile,Mumbai,20,18,1,0,1
10415,18,4523.79,10,UPI,Mobile,Bengaluru,608,21,0,0,0
10416,20,1744.0,6,UPI,Mobile,Ahmedabad,97,20,2,0,0
10417,37,1492.59,14,UPI,Mobile,Mumbai,241,21,1,0,0
10418,30,4217.73,20,UPI,Mobile,Delhi,118,16,1,0,0
10419,59,1240.68,0,UPI,Mobile,Pune,875,14,0,0,0
10420,28,3591.68,18,UPI,Tablet,Delhi,250,14,0,0,0
10421,31,1373.74,14,Net Banking,Mobile,Mumbai,26,22,2,0,0
10422,40,2979.48,12,Credit Card,Mobile,Mumbai,31,19,2,0,0
10423,18,2274.31,3,UPI,Mobile,Mumbai,487,21,3,0,0
10424,43,6030.44,1,Credit Card,Tablet,Delhi,19,24,2,0,0
10425,31,26053.66,5,UPI,Mobile,Delhi,518,18,4,0,1
10426,18,6702.07,15,Credit Card,Mobile,Bengaluru,235,19,1,0,0
10427,29,5022.47,4,UPI,Mobile,Bengaluru,322,22,0,0,0
10428,46,969.37,8,Net Banking,Desktop,Mumbai,944,20,2,0,0
10429,37,2418.08,3,UPI,Desktop,Delhi,30,21,2,1,1
10430,18,4816.66,9,UPI,Mobile,Delhi,787,19,2,0,1
10431,38,5033.9,2,UPI,Mobile,Ahmedabad,59,17,2,1,0
10432,30,2214.71,11,Credit Card,Mobile,Bengaluru,530,21,0,0,0
10433,36,2164.41,11,Credit Card,Mobile,Mumbai,3,15,1,0,0
10434,19,16244.04,6,Credit Card,Mobile,Delhi,20,12,1,0,1
10435,44,1607.02,16,UPI,Desktop,Bengaluru,122,24,1,1,1
10436,44,1356.76,8,UPI,Mobile,Jaipur,284,27,2,0,0
10437,35,1326.68,7,UPI,Mobile,Delhi,125,20,0,0,0
10438,34,2468.04,23,UPI,Mobile,Delhi,10,10,0,0,0
10439,46,2304.36,19,UPI,Tablet,Jaipur,577,15,1,0,0
10440,39,4111.17,1,UPI,Mobile,Delhi,31,19,0,0,0
10441,31,1398.38,2,UPI,Mobile,Mumbai,317,15,1,0,0
10442,32,1423.49,11,Net Banking,Desktop,Ahmedabad,35,25,2,0,0
10443,39,657.1,16,UPI,Mobile,Bengaluru,188,21,2,0,0
10444,54,1850.4,6,Debit Card,Mobile,Bengaluru,68,23,0,0,0
10445,28,2724.51,0,UPI,Mobile,Mumbai,145,16,0,0,0
10446,29,1034.8,9,Credit Card,Mobile,Mumbai,31,19,2,1,0
10447,42,4851.22,7,UPI,Mobile,Delhi,7,22,0,0,0
10448,28,1982.17,16,Debit Card,Mobile,Jaipur,267,20,3,0,1
10449,23,2112.08,16,Credit Card,Desktop,Delhi,23,22,0,0,0
10450,22,13379.72,4,Net Banking,Mobile,Delhi,149,23,0,0,0
10451,50,6248.18,17,UPI,Mobile,Bengaluru,369,21,1,0,0
10452,24,2790.94,21,UPI,Mobile,Delhi,372,22,1,0,0
10453,31,741.81,4,UPI,Mobile,Bengaluru,630,22,0,1,0
10454,18,796.55,6,UPI,Mobile,Jaipur,608,14,1,0,0
10455,33,5457.65,6,UPI,Mobile,Jaipur,16,13,2,0,1
10456,29,1591.83,22,UPI,Mobile,Delhi,332,19,0,0,0
10457,32,2772.21,20,UPI,Mobile,Delhi,100,18,1,1,0
10458,29,2588.94,23,UPI,Mobile,Ahmedabad,198,23,2,0,0
10459,34,6473.42,7,UPI,Mobile,Ahmedabad,53,24,2,0,0
10460,32,494.48,9,Debit Card,Mobile,Bengaluru,502,14,0,0,0
10461,31,568.49,4,Credit Card,Mobile,Bengaluru,6,21,2,0,1
10462,26,3879.53,20,UPI,Desktop,Mumbai,14,25,1,0,0
10463,26,3889.35,5,Debit Card,Desktop,Jaipur,39,18,1,0,0
10464,43,1154.54,18,Debit Card,Mobile,Jaipur,215,20,0,0,0
10465,32,2391.32,19,UPI,Mobile,Bengaluru,1,15,0,0,0
10466,47,2150.97,2,UPI,Mobile,Delhi,400,18,0,0,0
10467,29,1566.12,6,UPI,Desktop,Pune,543,7,2,0,0
10468,27,2950.25,15,Credit Card,Mobile,Delhi,28,23,1,0,0
10469,45,5360.89,9,Net Banking,Mobile,Bengaluru,61,25,2,0,0
10470,32,20755.05,7,UPI,Mobile,Delhi,329,17,1,0,0
10471,30,1836.58,11,UPI,Mobile,Mumbai,751,18,2,0,0
10472,30,5851.55,5,UPI,Desktop,Delhi,79,15,2,0,0
10473,49,3721.56,6,UPI,Mobile,Delhi,6,18,1,0,0
10474,34,2034.72,5,Credit Card,Mobile,Delhi,86,26,2,0,0
10475,41,1853.95,9,Credit Card,Desktop,Delhi,198,16,1,0,0
10476,46,3309.66,15,Credit Card,Mobile,Mumbai,67,14,0,0,0
10477,38,5149.87,7,Credit Card,Mobile,Pune,381,19,0,0,0
10478,22,3025.33,17,UPI,Tablet,Mumbai,1089,22,1,0,0
10479,38,4202.87,18,Credit Card,Mobile,Delhi,138,19,1,1,0
10480,48,810.6,1,Credit Card,Mobile,Pune,499,21,3,0,0
10481,43,197.79,3,UPI,Mobile,Jaipur,90,18,1,0,1
10482,36,7369.61,18,UPI,Tablet,Pune,9,25,1,0,0
10483,28,2320.83,17,UPI,Mobile,Delhi,3,16,0,0,0
10484,44,1029.75,7,UPI,Mobile,Mumbai,3,17,1,0,0
10485,18,2242.56,0,UPI,Mobile,Pune,131,21,0,1,1
10486,46,1492.87,1,Debit Card,Mobile,Jaipur,123,23,1,0,0
10487,48,2145.84,22,UPI,Mobile,Pune,170,26,0,0,0
10488,24,2143.9,1,Debit Card,Mobile,Mumbai,307,33,1,0,0
10489,35,298.26,16,UPI,Mobile,Delhi,342,16,0,0,0
10490,18,3774.98,12,Debit Card,Mobile,Mumbai,36,20,0,0,0
10491,33,3837.55,1,Credit Card,Desktop,Delhi,995,26,0,0,0
10492,27,610.73,12,Credit Card,Mobile,Ahmedabad,37,20,0,0,0
10493,19,1569.81,13,UPI,Tablet,Ahmedabad,237,19,2,0,0
10494,36,14388.52,14,UPI,Tablet,Pune,234,25,0,1,0
10495,52,4329.45,23,Credit Card,Mobile,Delhi,17,19,2,0,0
10496,44,3815.86,3,UPI,Mobile,Ahmedabad,98,23,1,0,0
10497,29,5873.28,1,UPI,Mobile,Pune,310,21,1,0,0
10498,50,4019.6,21,UPI,Mobile,Mumbai,130,15,1,0,0
10499,44,2204.73,16,Net Banking,Mobile,Delhi,148,16,2,0,0
10500,56,1934.18,10,UPI,Mobile,Delhi,196,23,1,0,0
10501,31,3558.31,11,UPI,Desktop,Bengaluru,52,19,2,1,0
10502,44,2621.88,10,Debit Card,Desktop,Jaipur,64,24,0,1,0
10503,55,4374.58,20,UPI,Mobile,Mumbai,318,20,1,0,0
10504,18,4463.16,7,UPI,Mobile,Jaipur,1670,21,1,0,0
10505,42,2915.22,12,UPI,Mobile,Pune,252,13,0,0,0
10506,22,7081.26,0,Net Banking,Mobile,Pune,437,20,0,1,1
10507,27,2986.95,14,Net Banking,Desktop,Delhi,1093,17,0,0,0
10508,34,6068.44,17,UPI,Mobile,Jaipur,332,19,3,0,0
10509,37,1695.76,10,Debit Card,Mobile,Delhi,129,25,1,0,0
10510,53,2137.92,9,UPI,Desktop,Bengaluru,179,20,2,0,0
10511,36,1912.78,5,UPI,Mobile,Mumbai,312,29,0,0,0
10512,34,1948.57,11,UPI,Mobile,Jaipur,413,16,0,0,0
10513,27,9570.42,13,UPI,Mobile,Bengaluru,185,17,2,0,0
10514,22,4385.61,4,UPI,Mobile,Pune,394,20,0,0,0
10515,21,6252.45,20,UPI,Mobile,Bengaluru,717,23,0,0,0
10516,43,3950.8,11,UPI,Mobile,Jaipur,133,14,0,0,0
10517,24,2095.12,11,UPI,Mobile,Jaipur,127,18,1,0,0
10518,51,6314.12,15,UPI,Mobile,Pune,1310,24,1,0,0
10519,41,1878.14,20,Net Banking,Mobile,Mumbai,307,24,2,0,0
10520,48,3042.55,12,UPI,Desktop,Pune,817,22,1,0,0
10521,32,2577.34,7,UPI,Mobile,Bengaluru,137,28,0,0,0
10522,50,6646.62,23,Credit Card,Mobile,Delhi,421,16,2,0,0
10523,30,1810.36,2,UPI,Mobile,Ahmedabad,184,21,1,0,0
10524,34,4076.12,18,UPI,Mobile,Delhi,453,19,0,0,0
10525,18,2644.6,6,Debit Card,Mobile,Pune,773,24,2,0,0
10526,18,10736.04,13,Credit Card,Mobile,Jaipur,679,19,0,0,0
10527,27,2676.0,1,UPI,Mobile,Bengaluru,462,15,2,0,0
10528,38,13393.79,2,UPI,Mobile,Bengaluru,121,18,0,0,0
10529,38,3835.64,7,UPI,Mobile,Bengaluru,392,17,1,1,1
10530,42,29651.84,17,UPI,Mobile,Bengaluru,184,18,1,0,0
10531,36,1432.27,3,UPI,Mobile,Pune,83,21,3,0,1
10532,18,11015.23,22,UPI,Mobile,Bengaluru,28,24,0,1,0
10533,28,1386.87,3,UPI,Mobile,Delhi,209,25,0,0,0
10534,29,3332.27,20,UPI,Mobile,Mumbai,335,20,1,0,0
10535,39,11760.07,17,UPI,Tablet,Mumbai,840,29,0,0,0
10536,43,11813.65,18,Net Banking,Mobile,Bengaluru,2,16,0,0,0
10537,25,1720.93,23,UPI,Mobile,Pune,631,15,1,0,0
10538,18,3120.62,2,UPI,Mobile,Jaipur,43,15,0,1,1
10539,39,4216.26,18,UPI,Mobile,Bengaluru,200,25,0,1,0
10540,49,8530.91,7,UPI,Desktop,Jaipur,720,22,0,0,0
10541,49,1131.8,21,UPI,Mobile,Mumbai,27,19,1,0,0
10542,30,8146.56,16,UPI,Mobile,Mumbai,945,11,1,0,0
10543,31,1304.41,11,UPI,Mobile,Ahmedabad,116,12,0,0,0
10544,27,7718.65,3,Credit Card,Mobile,Delhi,86,16,4,0,0
10545,47,1170.35,18,Credit Card,Mobile,Delhi,1274,22,1,0,0
10546,32,4080.37,5,UPI,Mobile,Mumbai,207,17,0,0,0
10547,41,887.69,3,UPI,Mobile,Ahmedabad,160,14,0,0,0
10548,34,11813.16,1,UPI,Mobile,Ahmedabad,161,19,2,0,0
10549,44,2631.58,12,UPI,Mobile,Bengaluru,17,31,0,1,1
10550,52,21011.99,17,UPI,Mobile,Delhi,339,18,2,0,0
10551,32,3152.86,5,UPI,Mobile,Bengaluru,823,21,1,0,0
10552,36,3055.25,11,UPI,Mobile,Delhi,217,25,1,0,0
10553,33,8708.12,0,UPI,Desktop,Pune,7,18,1,0,0
10554,32,2244.23,5,Credit Card,Mobile,Bengaluru,119,16,1,0,0
10555,26,1055.39,19,Credit Card,Mobile,Mumbai,61,18,0,0,0
10556,20,1816.0,18,Debit Card,Desktop,Delhi,173,18,1,0,0
10557,18,1706.29,15,Net Banking,Desktop,Ahmedabad,32,18,1,0,0
10558,34,5668.12,20,UPI,Mobile,Delhi,148,18,0,1,0
10559,32,21282.13,4,Credit Card,Mobile,Jaipur,433,18,1,0,0
10560,42,5455.17,3,UPI,Desktop,Bengaluru,118,24,4,0,1
10561,30,2318.34,7,UPI,Mobile,Bengaluru,19,28,3,0,0
10562,18,1220.62,23,UPI,Desktop,Jaipur,232,22,0,0,0
10563,41,1482.99,11,UPI,Mobile,Mumbai,823,16,0,0,0
10564,59,2658.29,23,Debit Card,Mobile,Pune,71,18,0,0,0
10565,29,5300.72,12,UPI,Mobile,Pune,688,22,1,0,0
10566,42,10611.87,17,UPI,Mobile,Ahmedabad,15,12,1,0,0
10567,46,1112.37,18,Debit Card,Mobile,Mumbai,260,21,1,0,0
10568,22,348.39,8,UPI,Mobile,Bengaluru,71,19,1,0,0
10569,23,2921.05,17,Debit Card,Mobile,Bengaluru,29,18,0,0,0
10570,39,2744.8,6,Debit Card,Desktop,Mumbai,598,17,1,0,0
10571,26,10045.94,12,UPI,Mobile,Bengaluru,199,29,1,0,0
10572,18,1304.35,12,UPI,Mobile,Mumbai,2,27,2,0,0
10573,37,6586.78,6,UPI,Mobile,Jaipur,187,21,1,0,0
10574,58,11938.3,5,Credit Card,Mobile,Delhi,116,22,1,0,0
10575,18,2435.41,20,UPI,Mobile,Bengaluru,181,22,1,0,0
10576,24,13681.05,0,UPI,Desktop,Mumbai,216,14,1,0,1
10577,38,809.6,3,UPI,Mobile,Pune,235,17,2,1,0
10578,26,3743.86,20,UPI,Mobile,Bengaluru,151,25,0,1,0
10579,28,2276.59,14,Credit Card,Mobile,Mumbai,41,15,1,0,0
10580,30,5676.58,17,Debit Card,Mobile,Ahmedabad,144,20,0,0,0
10581,29,4696.3,20,Credit Card,Mobile,Ahmedabad,151,20,2,0,0
10582,30,963.79,13,UPI,Mobile,Mumbai,249,21,1,0,0
10583,26,2994.9,3,UPI,Mobile,Jaipur,1021,11,2,0,1
10584,42,5075.89,22,UPI,Mobile,Jaipur,91,18,1,0,0
10585,29,1744.38,5,Credit Card,Desktop,Jaipur,219,18,0,0,0
10586,26,4339.88,7,Net Banking,Mobile,Delhi,831,23,1,0,0
10587,35,10791.52,7,UPI,Mobile,Pune,37,22,2,0,0
10588,41,1016.07,1,Debit Card,Mobile,Mumbai,477,23,1,1,0
10589,37,39659.26,7,UPI,Mobile,Jaipur,314,22,0,0,0
10590,39,865.24,9,UPI,Mobile,Jaipur,501,25,0,0,0
10591,47,3935.16,17,UPI,Mobile,Ahmedabad,17,20,1,0,0
10592,18,530.86,17,UPI,Mobile,Mumbai,19,20,0,0,0
10593,20,1964.63,14,Debit Card,Tablet,Ahmedabad,456,20,1,0,0
10594,23,5530.35,19,Credit Card,Desktop,Delhi,61,12,2,0,0
10595,19,7302.64,10,UPI,Mobile,Pune,592,17,1,1,0
10596,35,3436.15,8,UPI,Mobile,Delhi,481,24,0,0,0
10597,34,3626.41,6,UPI,Mobile,Ahmedabad,116,28,2,0,0
10598,46,8378.48,8,UPI,Desktop,Bengaluru,373,14,1,0,0
10599,32,1655.99,2,Net Banking,Desktop,Pune,337,18,0,0,0
10600,20,7232.43,8,Credit Card,Mobile,Bengaluru,554,20,1,0,0
10601,50,6118.26,13,UPI,Mobile,Delhi,354,19,0,0,0
10602,47,3228.27,1,UPI,Mobile,Jaipur,693,15,1,0,0
10603,37,14453.01,0,UPI,Mobile,Mumbai,110,16,0,0,1
10604,54,4690.82,12,UPI,Mobile,Mumbai,64,21,1,0,0
10605,66,3213.4,10,UPI,Mobile,Mumbai,38,18,1,0,0
10606,27,4254.98,5,UPI,Mobile,Mumbai,50,16,1,0,0
10607,27,6713.19,20,Credit Card,Mobile,Delhi,737,14,0,0,0
10608,43,804.15,3,UPI,Mobile,Mumbai,35,26,1,0,0
10609,30,2042.18,11,UPI,Desktop,Delhi,40,15,2,0,0
10610,43,5322.04,4,Net Banking,Mobile,Mumbai,73,16,0,0,0
10611,43,4524.14,23,Credit Card,Mobile,Delhi,112,19,0,0,0
10612,28,1632.87,0,Credit Card,Mobile,Delhi,165,21,3,0,1
10613,46,2832.68,20,UPI,Mobile,Delhi,597,19,0,0,0
10614,43,5582.82,11,UPI,Mobile,Delhi,255,20,0,0,0
10615,31,2806.88,2,Credit Card,Mobile,Mumbai,375,18,0,0,0
10616,47,8972.48,20,UPI,Mobile,Mumbai,304,21,2,0,0
10617,68,3500.51,6,UPI,Mobile,Mumbai,13,21,1,0,0
10618,43,4059.84,5,UPI,Mobile,Mumbai,161,30,1,0,0
10619,19,1522.13,21,UPI,Mobile,Bengaluru,236,16,1,0,0
10620,31,3156.29,23,Credit Card,Mobile,Bengaluru,769,21,0,0,0
10621,29,4147.23,5,Credit Card,Desktop,Bengaluru,92,24,0,0,0
10622,25,556.7,21,Credit Card,Mobile,Delhi,312,21,0,0,0
10623,40,8085.64,5,UPI,Mobile,Delhi,466,24,0,1,0
10624,55,1913.81,2,UPI,Mobile,Mumbai,239,27,3,0,0
10625,36,1212.14,7,Credit Card,Mobile,Jaipur,85,18,1,0,0
10626,23,5019.18,21,UPI,Mobile,Jaipur,783,23,3,0,1
10627,40,981.42,3,Credit Card,Mobile,Mumbai,111,15,2,0,0
10628,21,797.54,9,UPI,Mobile,Pune,23,15,1,0,0
10629,44,2228.3,10,UPI,Mobile,Ahmedabad,413,22,0,0,0
10630,36,4330.16,7,UPI,Desktop,Pune,378,23,1,0,0
10631,28,17080.42,23,UPI,Mobile,Mumbai,1350,17,0,0,0
10632,25,2625.69,0,UPI,Mobile,Jaipur,130,11,0,0,0
10633,39,3061.33,13,UPI,Mobile,Delhi,117,19,1,0,0
10634,47,1897.92,18,Debit Card,Desktop,Pune,49,20,0,0,0
10635,49,2243.76,11,UPI,Mobile,Pune,21,24,1,0,0
10636,35,4684.15,15,UPI,Mobile,Jaipur,530,24,0,0,0
10637,37,6791.34,11,UPI,Desktop,Mumbai,163,23,0,0,0
10638,32,1571.57,3,Debit Card,Mobile,Bengaluru,382,30,1,0,0
10639,23,4578.64,10,UPI,Mobile,Delhi,13,24,1,0,1
10640,25,946.28,15,UPI,Desktop,Ahmedabad,1202,28,0,0,0
10641,49,1149.21,12,UPI,Mobile,Delhi,286,30,2,0,0
10642,26,3012.24,4,UPI,Mobile,Jaipur,29,16,0,0,0
10643,51,988.98,2,UPI,Mobile,Delhi,1106,24,1,0,0
10644,27,9665.23,12,UPI,Tablet,Delhi,188,20,1,0,0
10645,18,1372.16,21,Credit Card,Mobile,Bengaluru,406,17,1,0,0
10646,27,948.74,3,UPI,Mobile,Bengaluru,180,26,2,0,0
10647,37,1480.44,18,UPI,Mobile,Bengaluru,648,20,1,0,0
10648,32,4826.24,9,UPI,Mobile,Jaipur,310,20,1,0,0
10649,39,5754.61,11,Credit Card,Mobile,Mumbai,1189,21,1,0,0
10650,58,9020.37,18,UPI,Mobile,Mumbai,286,16,0,1,0
10651,37,16464.08,22,Credit Card,Mobile,Mumbai,645,20,0,0,0
10652,33,2922.34,15,Credit Card,Mobile,Delhi,200,26,1,0,0
10653,28,1388.16,21,UPI,Mobile,Delhi,444,13,0,0,0
10654,31,1330.52,5,Credit Card,Desktop,Mumbai,180,26,2,0,0
10655,52,5659.97,23,UPI,Tablet,Delhi,61,22,2,0,0
10656,46,23186.4,5,Credit Card,Mobile,Jaipur,232,20,0,0,0
10657,52,849.77,5,UPI,Mobile,Pune,622,15,3,0,0
10658,36,13395.05,4,UPI,Mobile,Pune,163,25,0,0,0
10659,27,3547.52,20,UPI,Desktop,Pune,1878,19,1,0,0
10660,34,7386.11,0,Net Banking,Desktop,Pune,212,19,4,0,0
10661,31,1609.98,14,UPI,Mobile,Delhi,66,14,1,0,0
10662,49,11036.65,13,UPI,Desktop,Mumbai,349,24,1,0,0
10663,42,18666.63,4,Debit Card,Mobile,Mumbai,444,28,0,0,1
10664,18,15438.09,10,Debit Card,Mobile,Pune,25,17,0,1,0
10665,21,1897.88,18,UPI,Mobile,Bengaluru,39,22,1,0,0
10666,31,3484.27,4,Credit Card,Desktop,Delhi,305,16,1,1,0
10667,53,488.2,23,Debit Card,Mobile,Delhi,359,20,0,0,0
10668,26,2967.51,20,Net Banking,Mobile,Pune,495,24,3,1,1
10669,35,3439.54,11,UPI,Mobile,Mumbai,188,17,0,0,0
10670,38,9033.73,22,Credit Card,Mobile,Jaipur,711,22,1,1,0
10671,39,2107.45,14,UPI,Mobile,Mumbai,85,15,1,0,0
10672,40,5414.74,15,Credit Card,Desktop,Jaipur,1098,19,0,1,0
10673,27,623.76,17,UPI,Mobile,Bengaluru,727,26,0,0,0
10674,44,881.48,10,Credit Card,Mobile,Ahmedabad,274,21,0,0,0
10675,27,1764.92,20,UPI,Mobile,Pune,308,21,0,0,0
10676,44,6123.56,17,UPI,Mobile,Ahmedabad,661,20,2,0,0
10677,30,874.66,15,UPI,Mobile,Pune,39,25,0,1,1
10678,29,1097.62,9,UPI,Mobile,Delhi,1128,15,2,0,0
10679,33,1160.91,10,UPI,Tablet,Jaipur,198,24,1,0,0
10680,24,547.3,23,UPI,Mobile,Pune,438,25,2,0,0
10681,38,7693.19,3,UPI,Mobile,Ahmedabad,96,17,3,0,0
10682,56,1321.06,5,UPI,Mobile,Mumbai,274,21,0,0,0
10683,18,986.25,19,Debit Card,Mobile,Mumbai,358,17,0,0,0
10684,38,4211.54,12,UPI,Mobile,Delhi,690,16,0,0,0
10685,18,2033.5,0,UPI,Mobile,Jaipur,367,20,0,0,0
10686,38,2816.41,15,UPI,Mobile,Bengaluru,176,17,2,0,0
10687,18,6321.17,1,UPI,Desktop,Ahmedabad,1444,18,1,0,0
10688,26,4527.03,5,Credit Card,Desktop,Delhi,259,14,1,0,0
10689,35,11489.03,11,Credit Card,Mobile,Ahmedabad,79,25,0,0,0
10690,19,904.6,12,UPI,Mobile,Pune,197,17,2,0,0
10691,35,11542.26,23,UPI,Mobile,Jaipur,86,25,1,0,0
10692,41,2730.39,3,UPI,Mobile,Delhi,623,23,1,0,0
10693,42,624.52,14,Credit Card,Mobile,Bengaluru,219,24,1,0,0
10694,19,9578.46,7,UPI,Mobile,Delhi,151,19,0,0,0
10695,42,19111.73,4,UPI,Mobile,Bengaluru,804,19,3,0,1
10696,28,3460.31,23,UPI,Desktop,Pune,82,23,0,0,0
10697,39,2539.85,11,UPI,Mobile,Bengaluru,813,18,0,0,0
10698,46,8624.0,7,Credit Card,Mobile,Ahmedabad,19,14,2,0,1
10699,27,3131.67,18,Debit Card,Mobile,Delhi,430,30,1,0,0
10700,39,853.92,19,UPI,Mobile,Delhi,178,20,1,0,0
10701,25,2242.97,14,UPI,Mobile,Delhi,610,18,0,1,0
10702,21,8021.26,20,UPI,Mobile,Mumbai,994,24,0,0,0
10703,46,2622.04,0,UPI,Mobile,Pune,40,20,3,0,0
10704,18,8558.57,19,UPI,Desktop,Bengaluru,5,11,0,0,0
10705,46,3925.81,23,Credit Card,Mobile,Bengaluru,143,16,1,0,0
10706,45,804.47,10,UPI,Mobile,Bengaluru,1274,18,0,0,0
10707,20,5663.39,22,UPI,Mobile,Pune,369,21,2,0,0
10708,28,2055.7,3,UPI,Mobile,Bengaluru,157,20,0,0,0
10709,33,398.06,14,Debit Card,Mobile,Mumbai,93,18,0,0,0
10710,19,1910.49,9,UPI,Mobile,Bengaluru,35,21,0,0,0
10711,34,19631.89,5,Credit Card,Mobile,Jaipur,219,19,0,1,1
10712,27,1298.34,2,UPI,Mobile,Bengaluru,167,23,0,1,0
10713,30,15958.96,17,UPI,Mobile,Ahmedabad,403,22,3,0,1
10714,19,2390.89,16,UPI,Mobile,Mumbai,613,16,1,0,0
10715,21,2924.46,4,UPI,Mobile,Pune,206,17,2,0,1
10716,31,1847.3,17,Credit Card,Mobile,Jaipur,140,22,1,0,0
10717,38,2667.83,9,UPI,Mobile,Delhi,252,29,2,0,0
10718,42,2293.61,16,UPI,Mobile,Delhi,106,17,0,0,0
10719,18,2830.91,18,UPI,Mobile,Delhi,226,23,0,0,0
10720,30,183.05,9,Credit Card,Mobile,Mumbai,236,24,0,0,0
10721,56,7578.44,18,Credit Card,Mobile,Delhi,562,27,2,0,0
10722,36,795.92,12,Credit Card,Mobile,Pune,299,28,0,0,0
10723,18,210.31,15,UPI,Mobile,Delhi,47,24,0,0,0
10724,26,3588.61,15,Credit Card,Mobile,Mumbai,65,19,0,0,0
10725,37,3185.32,1,Debit Card,Desktop,Delhi,430,17,0,0,0
10726,43,7496.23,3,Debit Card,Tablet,Bengaluru,147,21,3,0,1
10727,46,1568.89,15,UPI,Mobile,Pune,450,23,0,0,0
10728,54,4650.37,17,UPI,Mobile,Delhi,227,13,3,1,1
10729,38,2969.95,11,UPI,Desktop,Pune,445,21,1,0,0
10730,42,7930.86,19,UPI,Mobile,Ahmedabad,160,24,0,1,0
10731,53,3655.86,18,UPI,Desktop,Delhi,35,26,0,1,1
10732,56,4538.03,17,UPI,Mobile,Pune,157,17,0,0,0
10733,33,1271.21,13,UPI,Mobile,Ahmedabad,144,28,0,1,0
10734,36,4621.06,14,UPI,Desktop,Bengaluru,90,17,4,0,0
10735,53,14914.73,10,UPI,Mobile,Delhi,173,20,1,0,0
10736,37,4759.3,20,UPI,Mobile,Delhi,97,24,0,0,0
10737,26,4733.38,16,UPI,Mobile,Delhi,1563,30,0,0,0
10738,40,2286.46,9,Net Banking,Mobile,Ahmedabad,154,24,2,0,0
10739,29,1343.31,15,Credit Card,Desktop,Delhi,408,18,1,0,0
10740,45,2496.17,9,Debit Card,Desktop,Ahmedabad,73,18,0,0,0
10741,28,5096.22,4,Credit Card,Mobile,Bengaluru,51,11,0,0,0
10742,56,2200.95,2,UPI,Mobile,Delhi,97,21,3,0,0
